projectID,project_type,extraction_order,date,site_name,filter_replicate,FilterID,vol_filtered_ml,location,location_broad,extraction_date,lat,lon,control,month,year,field_notes,technical_replicate,Cq,target,relative_conc_ng/uL,relative_conc_weighted_by_vol
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,409,4/23/2023,140R,A,20230423 140R A,500,140R,San Luis Wildlife Refuge,4/26/2023,37.179746,-120.782888,Sample,April,2023,NA,2,35.72294617,LSL/FSL,2.73E-05,5.47E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,409,4/23/2023,140R,A,20230423 140R A,500,140R,San Luis Wildlife Refuge,4/26/2023,37.179746,-120.782888,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,410,4/23/2023,140R,B,20230423 140R B,500,140R,San Luis Wildlife Refuge,4/26/2023,37.179746,-120.782888,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,410,4/23/2023,140R,B,20230423 140R B,500,140R,San Luis Wildlife Refuge,4/26/2023,37.179746,-120.782888,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,410,4/23/2023,140R,B,20230423 140R B,500,140R,San Luis Wildlife Refuge,4/26/2023,37.179746,-120.782888,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,411,4/23/2023,140R,C,20230423 140R C,500,140R,San Luis Wildlife Refuge,4/26/2023,37.179746,-120.782888,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,411,4/23/2023,140R,C,20230423 140R C,500,140R,San Luis Wildlife Refuge,4/26/2023,37.179746,-120.782888,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,411,4/23/2023,140R,C,20230423 140R C,500,140R,San Luis Wildlife Refuge,4/26/2023,37.179746,-120.782888,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,412,4/23/2023,112R,A,20230423 112R A,350,112R,San Luis Wildlife Refuge,4/26/2023,37.223575,-120.801004,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,412,4/23/2023,112R,A,20230423 112R A,350,112R,San Luis Wildlife Refuge,4/26/2023,37.223575,-120.801004,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,412,4/23/2023,112R,A,20230423 112R A,350,112R,San Luis Wildlife Refuge,4/26/2023,37.223575,-120.801004,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,413,4/23/2023,112R,B,20230423 112R B,350,112R,San Luis Wildlife Refuge,4/26/2023,37.223575,-120.801004,Sample,April,2023,NA,1,32.43496704,LSL/FSL,0.000270818,7.74E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,413,4/23/2023,112R,B,20230423 112R B,350,112R,San Luis Wildlife Refuge,4/26/2023,37.223575,-120.801004,Sample,April,2023,NA,3,34.39929199,LSL/FSL,6.88E-05,1.97E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,413,4/23/2023,112R,B,20230423 112R B,350,112R,San Luis Wildlife Refuge,4/26/2023,37.223575,-120.801004,Sample,April,2023,NA,2,34.52519989,LSL/FSL,6.30E-05,1.80E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,414,4/23/2023,112R,C,20230423 112R C,350,112R,San Luis Wildlife Refuge,4/26/2023,37.223575,-120.801004,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,414,4/23/2023,112R,C,20230423 112R C,350,112R,San Luis Wildlife Refuge,4/26/2023,37.223575,-120.801004,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,414,4/23/2023,112R,C,20230423 112R C,350,112R,San Luis Wildlife Refuge,4/26/2023,37.223575,-120.801004,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,415,4/26/2023,EXCT,2,20230426 EXCT 2,NA,EXCT,Control,4/26/2023,NA,NA,Control,April,2023,NA,1,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,415,4/26/2023,EXCT,2,20230426 EXCT 2,NA,EXCT,Control,4/26/2023,NA,NA,Control,April,2023,NA,2,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,415,4/26/2023,EXCT,2,20230426 EXCT 2,NA,EXCT,Control,4/26/2023,NA,NA,Control,April,2023,NA,3,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,416,4/23/2023,104R,A,20230423 104R A,350,104R,San Luis Wildlife Refuge,4/26/2023,37.220618,-120.798751,Sample,April,2023,NA,1,32.26628494,LSL/FSL,0.000304624,8.70E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,416,4/23/2023,104R,A,20230423 104R A,350,104R,San Luis Wildlife Refuge,4/26/2023,37.220618,-120.798751,Sample,April,2023,NA,2,32.67718124,LSL/FSL,0.000228729,6.54E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,416,4/23/2023,104R,A,20230423 104R A,350,104R,San Luis Wildlife Refuge,4/26/2023,37.220618,-120.798751,Sample,April,2023,NA,3,32.97932053,LSL/FSL,0.000185275,5.29E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,417,4/23/2023,104R,B,20230423 104R B,400,104R,San Luis Wildlife Refuge,4/26/2023,37.220618,-120.798751,Sample,April,2023,NA,2,30.96235466,LSL/FSL,0.000756251,1.89E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,417,4/23/2023,104R,B,20230423 104R B,400,104R,San Luis Wildlife Refuge,4/26/2023,37.220618,-120.798751,Sample,April,2023,NA,3,31.84030914,LSL/FSL,0.00040999,1.02E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,417,4/23/2023,104R,B,20230423 104R B,400,104R,San Luis Wildlife Refuge,4/26/2023,37.220618,-120.798751,Sample,April,2023,NA,1,35.63256454,LSL/FSL,2.91E-05,7.28E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,418,4/23/2023,104R,C,20230423 104R C,225,104R,San Luis Wildlife Refuge,4/26/2023,37.220618,-120.798751,Sample,April,2023,NA,2,31.81308174,LSL/FSL,0.000417848,1.86E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,418,4/23/2023,104R,C,20230423 104R C,225,104R,San Luis Wildlife Refuge,4/26/2023,37.220618,-120.798751,Sample,April,2023,NA,3,32.36320877,LSL/FSL,0.000284715,1.27E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,418,4/23/2023,104R,C,20230423 104R C,225,104R,San Luis Wildlife Refuge,4/26/2023,37.220618,-120.798751,Sample,April,2023,NA,1,33.76216888,LSL/FSL,0.000107332,4.77E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,419,4/23/2023,198R,A,20230423 198R A,200,198R,San Luis Wildlife Refuge,4/26/2023,37.214157,-120.812296,Sample,April,2023,NA,1,34.72218704,LSL/FSL,5.50E-05,2.75E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,419,4/23/2023,198R,A,20230423 198R A,200,198R,San Luis Wildlife Refuge,4/26/2023,37.214157,-120.812296,Sample,April,2023,NA,3,36.65962219,LSL/FSL,1.42E-05,7.12E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,419,4/23/2023,198R,A,20230423 198R A,200,198R,San Luis Wildlife Refuge,4/26/2023,37.214157,-120.812296,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,420,4/23/2023,198R,B,20230423 198R B,200,198R,San Luis Wildlife Refuge,4/26/2023,37.214157,-120.812296,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,420,4/23/2023,198R,B,20230423 198R B,200,198R,San Luis Wildlife Refuge,4/26/2023,37.214157,-120.812296,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,420,4/23/2023,198R,B,20230423 198R B,200,198R,San Luis Wildlife Refuge,4/26/2023,37.214157,-120.812296,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,421,4/23/2023,198R,C,20230423 198R C,200,198R,San Luis Wildlife Refuge,4/26/2023,37.214157,-120.812296,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,421,4/23/2023,198R,C,20230423 198R C,200,198R,San Luis Wildlife Refuge,4/26/2023,37.214157,-120.812296,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,421,4/23/2023,198R,C,20230423 198R C,200,198R,San Luis Wildlife Refuge,4/26/2023,37.214157,-120.812296,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,422,4/23/2023,192R,A,20230423 192R A,250,192R,San Luis Wildlife Refuge,4/26/2023,37.182571,-120.786574,Sample,April,2023,NA,2,33.99539566,LSL/FSL,9.12E-05,3.65E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,422,4/23/2023,192R,A,20230423 192R A,250,192R,San Luis Wildlife Refuge,4/26/2023,37.182571,-120.786574,Sample,April,2023,NA,1,34.64550781,LSL/FSL,5.80E-05,2.32E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,422,4/23/2023,192R,A,20230423 192R A,250,192R,San Luis Wildlife Refuge,4/26/2023,37.182571,-120.786574,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,423,4/23/2023,192R,B,20230423 192R B,250,192R,San Luis Wildlife Refuge,4/26/2023,37.182571,-120.786574,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,423,4/23/2023,192R,B,20230423 192R B,250,192R,San Luis Wildlife Refuge,4/26/2023,37.182571,-120.786574,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,423,4/23/2023,192R,B,20230423 192R B,250,192R,San Luis Wildlife Refuge,4/26/2023,37.182571,-120.786574,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,424,4/23/2023,192R,C,20230423 192R C,250,192R,San Luis Wildlife Refuge,4/26/2023,37.182571,-120.786574,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,424,4/23/2023,192R,C,20230423 192R C,250,192R,San Luis Wildlife Refuge,4/26/2023,37.182571,-120.786574,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,424,4/23/2023,192R,C,20230423 192R C,250,192R,San Luis Wildlife Refuge,4/26/2023,37.182571,-120.786574,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,425,4/25/2023,169R,A,20230425 169R A,150,169R,San Luis Wildlife Refuge,4/26/2023,37.224392,-120.802546,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,425,4/25/2023,169R,A,20230425 169R A,150,169R,San Luis Wildlife Refuge,4/26/2023,37.224392,-120.802546,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,425,4/25/2023,169R,A,20230425 169R A,150,169R,San Luis Wildlife Refuge,4/26/2023,37.224392,-120.802546,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,426,4/25/2023,169R,B,20230425 169R B,225,169R,San Luis Wildlife Refuge,4/26/2023,37.224392,-120.802546,Sample,April,2023,NA,3,33.96377563,LSL/FSL,9.33E-05,4.14E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,426,4/25/2023,169R,B,20230425 169R B,225,169R,San Luis Wildlife Refuge,4/26/2023,37.224392,-120.802546,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,426,4/25/2023,169R,B,20230425 169R B,225,169R,San Luis Wildlife Refuge,4/26/2023,37.224392,-120.802546,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,427,4/25/2023,169R,C,20230425 169R C,250,169R,San Luis Wildlife Refuge,4/26/2023,37.224392,-120.802546,Sample,April,2023,NA,1,33.27152252,LSL/FSL,0.00015112,6.04E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,427,4/25/2023,169R,C,20230425 169R C,250,169R,San Luis Wildlife Refuge,4/26/2023,37.224392,-120.802546,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,427,4/25/2023,169R,C,20230425 169R C,250,169R,San Luis Wildlife Refuge,4/26/2023,37.224392,-120.802546,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,428,4/25/2023,155R,A,20230425 155R A,325,155R,San Luis Wildlife Refuge,4/26/2023,37.173361,-120.782191,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,428,4/25/2023,155R,A,20230425 155R A,325,155R,San Luis Wildlife Refuge,4/26/2023,37.173361,-120.782191,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,428,4/25/2023,155R,A,20230425 155R A,325,155R,San Luis Wildlife Refuge,4/26/2023,37.173361,-120.782191,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,429,4/25/2023,155R,B,20230425 155R B,300,155R,San Luis Wildlife Refuge,4/26/2023,37.173361,-120.782191,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,429,4/25/2023,155R,B,20230425 155R B,300,155R,San Luis Wildlife Refuge,4/26/2023,37.173361,-120.782191,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,429,4/25/2023,155R,B,20230425 155R B,300,155R,San Luis Wildlife Refuge,4/26/2023,37.173361,-120.782191,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,430,4/25/2023,155R,C,20230425 155R C,350,155R,San Luis Wildlife Refuge,4/26/2023,37.173361,-120.782191,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,430,4/25/2023,155R,C,20230425 155R C,350,155R,San Luis Wildlife Refuge,4/26/2023,37.173361,-120.782191,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,430,4/25/2023,155R,C,20230425 155R C,350,155R,San Luis Wildlife Refuge,4/26/2023,37.173361,-120.782191,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,431,4/25/2023,117R,A,20230425 117R A,150,117R,San Luis Wildlife Refuge,4/26/2023,37.173571,-120.779274,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,431,4/25/2023,117R,A,20230425 117R A,150,117R,San Luis Wildlife Refuge,4/26/2023,37.173571,-120.779274,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,431,4/25/2023,117R,A,20230425 117R A,150,117R,San Luis Wildlife Refuge,4/26/2023,37.173571,-120.779274,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,432,4/25/2023,117R,B,20230425 117R B,200,117R,San Luis Wildlife Refuge,4/26/2023,37.173571,-120.779274,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,432,4/25/2023,117R,B,20230425 117R B,200,117R,San Luis Wildlife Refuge,4/26/2023,37.173571,-120.779274,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,432,4/25/2023,117R,B,20230425 117R B,200,117R,San Luis Wildlife Refuge,4/26/2023,37.173571,-120.779274,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,433,4/25/2023,117R,C,20230425 117R C,200,117R,San Luis Wildlife Refuge,4/26/2023,37.173571,-120.779274,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,433,4/25/2023,117R,C,20230425 117R C,200,117R,San Luis Wildlife Refuge,4/26/2023,37.173571,-120.779274,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,433,4/25/2023,117R,C,20230425 117R C,200,117R,San Luis Wildlife Refuge,4/26/2023,37.173571,-120.779274,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,434,4/25/2023,118R,A,20230425 118R A,250,118R,San Luis Wildlife Refuge,4/26/2023,37.187022,-120.797738,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,434,4/25/2023,118R,A,20230425 118R A,250,118R,San Luis Wildlife Refuge,4/26/2023,37.187022,-120.797738,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,434,4/25/2023,118R,A,20230425 118R A,250,118R,San Luis Wildlife Refuge,4/26/2023,37.187022,-120.797738,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,435,4/25/2023,118R,B,20230425 118R B,275,118R,San Luis Wildlife Refuge,4/26/2023,37.187022,-120.797738,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,435,4/25/2023,118R,B,20230425 118R B,275,118R,San Luis Wildlife Refuge,4/26/2023,37.187022,-120.797738,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,435,4/25/2023,118R,B,20230425 118R B,275,118R,San Luis Wildlife Refuge,4/26/2023,37.187022,-120.797738,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,436,4/25/2023,118R,C,20230425 118R C,150,118R,San Luis Wildlife Refuge,4/26/2023,37.187022,-120.797738,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,436,4/25/2023,118R,C,20230425 118R C,150,118R,San Luis Wildlife Refuge,4/26/2023,37.187022,-120.797738,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,436,4/25/2023,118R,C,20230425 118R C,150,118R,San Luis Wildlife Refuge,4/26/2023,37.187022,-120.797738,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,437,4/25/2023,166R,A,20230425 166R A,100,166R,San Luis Wildlife Refuge,4/26/2023,37.17369,-120.762302,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,437,4/25/2023,166R,A,20230425 166R A,100,166R,San Luis Wildlife Refuge,4/26/2023,37.17369,-120.762302,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,437,4/25/2023,166R,A,20230425 166R A,100,166R,San Luis Wildlife Refuge,4/26/2023,37.17369,-120.762302,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,438,4/26/2023,EXCT,4,20230426 EXCT 4,NA,EXCT,Control,4/26/2023,NA,NA,Control,April,2023,NA,1,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,438,4/26/2023,EXCT,4,20230426 EXCT 4,NA,EXCT,Control,4/26/2023,NA,NA,Control,April,2023,NA,2,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,438,4/26/2023,EXCT,4,20230426 EXCT 4,NA,EXCT,Control,4/26/2023,NA,NA,Control,April,2023,NA,3,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,439,4/23/2023,145R,C,20230423 145R C,200,145R,San Luis Wildlife Refuge,4/26/2023,37.202308,-120.769031,Sample,April,2023,NA,1,32.76273727,LSL/FSL,0.000215482,1.08E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,439,4/23/2023,145R,C,20230423 145R C,200,145R,San Luis Wildlife Refuge,4/26/2023,37.202308,-120.769031,Sample,April,2023,NA,2,33.68385696,LSL/FSL,0.000113356,5.67E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,439,4/23/2023,145R,C,20230423 145R C,200,145R,San Luis Wildlife Refuge,4/26/2023,37.202308,-120.769031,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,440,4/23/2023,FLDCT,NA,20230423 FLDCT,500,FLDCT,San Luis Wildlife Refuge,4/26/2023,NA,NA,Control,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,440,4/23/2023,FLDCT,NA,20230423 FLDCT,500,FLDCT,San Luis Wildlife Refuge,4/26/2023,NA,NA,Control,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,440,4/23/2023,FLDCT,NA,20230423 FLDCT,500,FLDCT,San Luis Wildlife Refuge,4/26/2023,NA,NA,Control,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,441,4/25/2023,114R,A,20230425 114R A,250,114R,San Luis Wildlife Refuge,4/26/2023,37.173725,-120.776911,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,441,4/25/2023,114R,A,20230425 114R A,250,114R,San Luis Wildlife Refuge,4/26/2023,37.173725,-120.776911,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,442,4/25/2023,114R,B,20230425 114R B,250,114R,San Luis Wildlife Refuge,4/26/2023,37.173725,-120.776911,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,442,4/25/2023,114R,B,20230425 114R B,250,114R,San Luis Wildlife Refuge,4/26/2023,37.173725,-120.776911,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,442,4/25/2023,114R,B,20230425 114R B,250,114R,San Luis Wildlife Refuge,4/26/2023,37.173725,-120.776911,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,443,4/25/2023,114R,C,20230425 114R C,200,114R,San Luis Wildlife Refuge,4/26/2023,37.173725,-120.776911,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,443,4/25/2023,114R,C,20230425 114R C,200,114R,San Luis Wildlife Refuge,4/26/2023,37.173725,-120.776911,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,443,4/25/2023,114R,C,20230425 114R C,200,114R,San Luis Wildlife Refuge,4/26/2023,37.173725,-120.776911,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,444,4/25/2023,180R,A,20230425 180R A,300,180R,San Luis Wildlife Refuge,4/26/2023,37.231015,-120.811959,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,444,4/25/2023,180R,A,20230425 180R A,300,180R,San Luis Wildlife Refuge,4/26/2023,37.231015,-120.811959,Sample,April,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,444,4/25/2023,180R,A,20230425 180R A,300,180R,San Luis Wildlife Refuge,4/26/2023,37.231015,-120.811959,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,445,4/25/2023,180R,B,20230425 180R B,250,180R,San Luis Wildlife Refuge,4/26/2023,37.231015,-120.811959,Sample,April,2023,NA,1,33.63054657,LSL/FSL,0.000117649,4.71E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,445,4/25/2023,180R,B,20230425 180R B,250,180R,San Luis Wildlife Refuge,4/26/2023,37.231015,-120.811959,Sample,April,2023,NA,2,35.21135712,LSL/FSL,3.91E-05,1.56E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,445,4/25/2023,180R,B,20230425 180R B,250,180R,San Luis Wildlife Refuge,4/26/2023,37.231015,-120.811959,Sample,April,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,446,4/25/2023,180R,C,20230425 180R C,250,180R,San Luis Wildlife Refuge,4/26/2023,37.231015,-120.811959,Sample,April,2023,NA,3,32.57700729,LSL/FSL,0.000245279,9.81E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,446,4/25/2023,180R,C,20230425 180R C,250,180R,San Luis Wildlife Refuge,4/26/2023,37.231015,-120.811959,Sample,April,2023,NA,1,33.52197647,LSL/FSL,0.000126903,5.08E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,446,4/25/2023,180R,C,20230425 180R C,250,180R,San Luis Wildlife Refuge,4/26/2023,37.231015,-120.811959,Sample,April,2023,NA,2,34.05747604,LSL/FSL,8.74E-05,3.49E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,447,4/25/2023,106R,A,20230425 106R A,175,106R,San Luis Wildlife Refuge,4/26/2023,37.227669,-120.808274,Sample,April,2023,NA,3,34.38452911,LSL/FSL,6.95E-05,3.97E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,447,4/25/2023,106R,A,20230425 106R A,175,106R,San Luis Wildlife Refuge,4/26/2023,37.227669,-120.808274,Sample,April,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,447,4/25/2023,106R,A,20230425 106R A,175,106R,San Luis Wildlife Refuge,4/26/2023,37.227669,-120.808274,Sample,April,2023,NA,2,40,LSL/FSL,0,0
